"ID";"TCM_DN";"Rev";"ClientCode";"LastTrn";"LastTrnClient";"StagingPath"
"18608";"4355-KK-LK-22000002";"1";"22-INDCS-00002";"2122-TTMCP-00737";;
"18609";"4355-KK-LK-22000005";"1";"22-INDCS-00005";"2122-TTMCP-00737";;
"18610";"4355-KK-LK-21000002";"1";"21-INDCS-00002";"2122-TTMCP-00737";;
"18611";"4355-KK-LK-50000005";"1";"50-INDCS-00005";"50-TTMCP-00571";;
"18612";"4355-KK-LK-60000005";"1";"60-INDCS-00005";"50-TTMCP-00571";;
"18613";"4355-KK-LK-50000002";"1";"50-INDCS-00002";"50-TTMCP-00571";;
"18614";"4355-LZ-PC-00000149";"AA";"2050-HSPR-00149";"2050-TTMCP-00800";"RLPP-TCPTM-00138";
"18615";"4355-XZ-DM-50009723-001";"AA";"50-PID-9723-01";;;
"18616";"4355-XZ-DM-50009727-001";"AA";"50-PID-9727-01";;;
"18617";"4355-NN-MR-60000010";"AA";"60-TMEL00010";;;
"18618";"4355-LZ-PL-00000150";"AA";"2050-HSPL-00150";"2050-TTMCP-01026";"RLPP-TCPTM-00176";
"18619";"4355-XZ-DM-50009721-002";"AA";"50-PID-9721-02";;;
"18620";"4355-XZ-DM-50009721-001";"AA";"50-PID-9721-01";;;
"18621";"4355-SZ-LS-00000001";"BB";"2050-GNLS-00001";"2050-TTMCP-00799";"RLPP-TCPTM-00139";
"18622";"4355-BX-SE-00000001";"EE";"2050-ARLS-00001";"2050-TTMCP-00801";"RLPP-TCPTM-00153";
"18623";"4355-BX-SE-00000005";"BB";"2050-ARLS-00005";"2050-TTMCP-00802";;
"18624";"4355-ZZ-BP-00000003";"DD";"2050-PUGN-00003";"2050-TTMCP-00807";;
"18625";"4355-CE-BE-20500064";"BB";"T-2050-TMMC00064";"2050-TTMCP-00808";;
"18626";"4355-CE-BE-21220065";"BB";"T-2122-TMMC00065";"2122-TTMCP-00747";;
"18627";"4355-YZ-PC-00000009";"CC";"2050-PEPR-00009";"2050-TTMCP-00812";;
"18628";"4355-XL-SG-00000002";"0";"2050-RFES-00002";"2050-TTMCP-00813";;
"18629";"4355-XL-SG-00000001";"0";"2050-RFES-00001";"2050-TTMCP-00813";;
"18630";"4355-AI-DX-00000017";"3";"2050-STSTD-00117";"2050-TTMCP-00814";;
"18631";"4355-GG-SE-22P3016ABC";"BB";"22-MJDS-P3016AC";"2122-TTMCP-00766";;
"18632";"4355-GG-SE-21P6035AB";"BB";"21-MJDS-P6035AB";"2122-TTMCP-00766";;
"18633";"4355-GG-SE-21P3010";"BB";"21-MJDS-P3010";"2122-TTMCP-00766";;
"18634";"4355-GG-SE-21P3006AB";"BB";"21-MJDS-P3006AB";"2122-TTMCP-00766";;
"18635";"4355-GG-SE-50P2510AB";"AA";"50-MJDS-P2510AB";"50-TTMCP-00593";;
"18636";"4355-VZ-FP-21006070";"AA";"21-PRDS-G6070";"2122-TTMCP-00920";"RLPP-TCPTM-00166";
"18637";"4355-VF-FP-21006051";"AA";"21-PRDS-F6051";"2122-TTMCP-00869";"RLPP-TCPTM-00156";
"18638";"4355-VZ-FP-22006070";"AA";"22-PRDS-G6070";"2122-TTMCP-01036";"RLPP-TCPTM-00174";
"18639";"4355-VF-FP-22006051";"AA";"22-PRDS-F6051";"2122-TTMCP-00869";"RLPP-TCPTM-00156";
"18640";"4355-XH-PQ-00000002";"BB";"2050-PIIP-00002";"2050-TTMCP-00821";;
"18641";"4355-LZ-PC-00000139";"BB";"2050-HSPR-00139";"2050-TTMCP-00822";"RLPP-TCPTM-00144";
"18642";"4355-AA-CS-50I20IR03001";"BB";"50-CVCS-I2003";"50-TTMCP-00580";;
"18643";"4355-MZ-LD-00000002";"DD";"2050-DMLS-00003";"2050-TTMCP-00823";"RLPP-TCPTM-00170";
"18644";"4355-BX-PQ-00000001";"BB";"2050-HVIP-00001";"2050-TTMCP-00827";"RLPP-TCPTM-00141";
"18645";"4355-BX-PQ-00000002";"BB";"2050-HVIP-00002";"2050-TTMCP-00828";;
"18646";"4355-VE-FP-22002081";"BB";"22-PRDS-E2081";"2122-TTMCP-00805";;
"18647";"4355-VE-FP-21002081";"BB";"21-PRDS-E2081";"2122-TTMCP-00805";;
"18648";"4355-VD-FP-22005079";"CC";"22-PRDS-V5079";"2122-TTMCP-00806";;
"18649";"4355-VE-FP-22002042";"CC";"22-PRDS-E2042";"2122-TTMCP-00808";;
"18650";"4355-VE-FP-21002042";"CC";"21-PRDS-E2042";"2122-TTMCP-00808";;
"18651";"4355-VD-FP-21002011";"CC";"21-PRDS-V2011AB";"2122-TTMCP-00810";"RLPP-TCPTM-00145";
"18652";"4355-VE-FP-50007902";"CC";"50-PRDS-E7902";"50-TTMCP-00584";"RLPP-TCPTM-00145";
"18653";"4355-VE-FP-21008062";"BB";"21-PRDS-E8062";"2122-TTMCP-00811";"RLPP-TCPTM-00145";
"18654";"4355-VE-FP-21003022";"CC";"21-PRDS-E3022";"2122-TTMCP-00812";"RLPP-TCPTM-00145";
"18655";"4355-VE-FP-22003022";"CC";"22-PRDS-E3022";"2122-TTMCP-00812";"RLPP-TCPTM-00145";
"18656";"4355-VE-FP-21005021";"CC";"21-PRDS-E5021";"2122-TTMCP-00812";"RLPP-TCPTM-00145";
"18657";"4355-VE-FP-22005021";"CC";"22-PRDS-E5021";"2122-TTMCP-00812";"RLPP-TCPTM-00145";
"18658";"4355-VE-FP-22002024";"CC";"22-PRDS-E2024";"2122-TTMCP-00812";"RLPP-TCPTM-00145";
"18659";"4355-VE-FP-21002082";"BB";"21-PRDS-E2082";"2122-TTMCP-00813";"RLPP-TCPTM-00145";
"18660";"4355-VE-FP-22002082";"BB";"22-PRDS-E2082";"2122-TTMCP-00813";"RLPP-TCPTM-00145";
"18661";"4355-FY-SE-25260213";"BB";"60-PKES-80130";"50-TTMCP-00585";;
"18662";"4355-FY-SE-25260214";"BB";"60-PKES-80140";"50-TTMCP-00585";;
"18663";"4355-VW-DP-21010001";"BB";"21-MEMSD-10001";"2122-TTMCP-00822";"RLPP-TCPTM-00147";
"18664";"4355-VW-DP-21010002";"BB";"21-MEMSD-10002";"2122-TTMCP-00822";"RLPP-TCPTM-00147";
"18665";"4355-VW-DP-21030005";"BB";"21-MEMSD-30005";"2122-TTMCP-00822";"RLPP-TCPTM-00147";
"18666";"4355-VW-DP-21020001";"BB";"21-MEMSD-20001";"2122-TTMCP-00822";"RLPP-TCPTM-00147";
"18667";"4355-NN-PQ-00000001";"CC";"2050-ELIP-00001";"2050-TTMCP-00831";"RLPP-TCPTM-00141";
"18668";"4355-DZ-SD-00000007";"AA";"2050-OMGN-00007";"2050-TTMCP-01767";;
"18669";"4355-SZ-PM-00000006";"AA";"2050-SFPR-00006";"2050-TTMCP-00848";"RLPP-TCPTM-00150";
"18670";"4355-AG-CS-00000003";"AA";"2050-CVRP-00016";"2050-TTMCP-01114";;
"18671";"4355-WY-FP-50PK7610";"AA";"50-PRDS-PK7610";"50-TTMCP-00900";"RLPP-TCPTM-00222";
"18672";"4355-WY-FP-50PK2401";"AA";"50-PRDS-PK2401";"50-TTMCP-01102";"RLPP-TCPTM-00241";
"18673";"4355-DZ-PG-00000003";"AA";"2050-OMSH-00003";;;
"18674";"4355-AG-CS-00000004";"AA";"2050-CVRP-00017";"2050-TTMCP-00905";;
"18675";"4355-AG-CS-00000005";"AA";"2050-CVRP-00018";"2050-TTMCP-01359";;
"18676";"4355-WD-FP-50002160";"AA";"50-PRDS-TK2160";"50-TTMCP-01239";"RLPP-TCPTM-00290";
"18677";"4355-WZ-FP-50002160";"AA";"50-PRDS-G2160";;;
"18678";"4355-WD-FP-50002020";"AA";"50-PRDS-TK2020";"50-TTMCP-01229";"RLPP-TCPTM-00285";
"18679";"4355-WG-FP-50002168";"AA";"50-PRDS-P2168AB";;;
"18680";"4355-BH-DA-09080301";"AA";"21-HVDSE-80301";;;
"18681";"4355-XH-SS-00000001";"AA";"2050-PISP-00001";"2050-TTMCP-00849";;
"18682";"4355-BH-DA-17060310";"AA";"22-HVDSE-60310";;;
"18683";"4355-BH-DA-15060301";"AA";"22-HVDSE-60301";"2122-TTMCP-01898";"RLPP-TCPTM-00252";
"18684";"4355-WD-FP-50002168";"AA";"50-PRDS-TK2168";"50-TTMCP-01241";"RLPP-TCPTM-00290";
"18685";"4355-WD-FP-50002165";"AA";"50-PRDS-TK2165";"50-TTMCP-01240";"RLPP-TCPTM-00290";
"18686";"4355-BH-DA-07060310";"AA";"21-HVDSE-60310";;;
"18687";"4355-BH-DA-26080301";"AA";"60-HVDSE-80301";;;
"18688";"4355-BH-DA-15060302";"AA";"22-HVDSE-60302";"2122-TTMCP-01899";"RLPP-TCPTM-00252";
"18689";"4355-BH-DA-38034330";"AA";"60-HVDSE-34330";;;
"18690";"4355-BH-DA-28017330";"BB";"60-HVDSE-17330";"50-TTMCP-01031";;
"18691";"4355-BH-DA-30017340";"AA";"60-HVDSE-17340";"50-TTMCP-00835";"RLPP-TCPTM-00222";
"18692";"4355-BN-WS-00005002";"AA";"2050-ELGN-05002";;;
"18693";"4355-BH-DA-36034310";"AA";"60-HVDSE-34310";;;
"18694";"4355-BH-DA-35034301";"AA";"60-HVDSE-34301";;;
"18695";"4355-BH-DA-37034320";"AA";"60-HVDSE-34320";;;
"18696";"4355-BN-WS-00005102";"AA";"2050-ELGN-05102";;;
"18697";"4355-BH-DA-45021311";"AA";"50-HVDSE-21311";;;
"18698";"4355-BH-DA-27080310";"AA";"60-HVDSE-80310";;;
"18699";"4355-BH-DA-54050303";"AA";"50-HVDSE-50303";;;
"18700";"4355-BH-DA-40012301";"BB";"50-HVDSE-12301";"50-TTMCP-01052";;
"18701";"4355-BH-DA-31017350";"AA";"60-HVDSE-17350";;;
"18702";"4355-BH-DA-44021302";"AA";"50-HVDSE-21302";;;
"18703";"4355-BH-DA-42013301";"BB";"50-HVDSE-13301";"50-TTMCP-01059";;
"18704";"4355-BH-DA-39034340";"AA";"60-HVDSE-34340";;;
"18705";"4355-BN-WS-00005202";"AA";"2050-ELGN-05202";;;
"18706";"4355-BH-DA-53040303";"AA";"50-HVDSE-40303";;;
"18707";"4355-BH-DA-32017361";"BB";"60-HVDSE-17361";"50-TTMCP-00938";"RLPP-TCPTM-00229";
"18708";"4355-BH-DA-19080320";"AA";"22-HVDSE-80320";;;
"18709";"4355-DZ-SG-00000022";"AA";"2050-OMPR-00022";;;
"18710";"4355-DZ-SG-00000021";"AA";"2050-OMPR-00021";"2050-TTMCP-01922";;
"18711";"4355-DZ-SG-00000019";"AA";"2050-OMPR-00019";"2050-TTMCP-01911";;
"18712";"4355-DZ-SG-00000023";"AA";"2050-OMPR-00023";;;
"18713";"4355-DZ-SG-00000020";"AA";"2050-OMPR-00020";;;
"18714";"4355-BB-DA-01010204";"AA";"21-ARDEL-10204";"2122-TTMCP-00867";"RLPP-TCPTM-00156";
"18715";"4355-BH-DA-05060301";"AA";"21-HVDSE-60301";"2122-TTMCP-01907";"RLPP-TCPTM-00252";
"18716";"4355-BH-DA-05060302";"AA";"21-HVDSE-60302";"2122-TTMCP-01906";"RLPP-TCPTM-00252";
"18717";"4355-BH-DA-23017302";"BB";"60-HVDSE-17302";"50-TTMCP-00952";"RLPP-TCPTM-00227";
"18718";"4355-BH-DA-01010306";"AA";"21-HVDSE-10306";;;
"18719";"4355-BH-DA-01010305";"AA";"21-HVDSE-10305";;;
"18720";"4355-BH-DA-23017303";"BB";"60-HVDSE-17303";"50-TTMCP-00954";"RLPP-TCPTM-00227";
"18721";"4355-BH-DA-34018311";"AA";"60-HVDSE-18311";;;
"18722";"4355-BH-DA-25017320";"AA";"60-HVDSE-17320";;;
"18723";"4355-BH-DA-33018301";"AA";"60-HVDSE-18301";;;
"18724";"4355-BH-DA-47021332";"AA";"50-HVDSE-21332";;;
"18725";"4355-BH-DA-46021322";"AA";"50-HVDSE-21322";;;
"18726";"4355-BH-DA-48021341";"AA";"50-HVDSE-21341";;;
"18727";"4355-AQ-DA-70R00004";"CC";"99-CVDUS-20000";"50-TTMCP-00591";"RLPP-TCPTM-00150";
"18728";"4355-VW-DP-21020050";"BB";"21-MEMSD-20050";"2122-TTMCP-00824";"RLPP-TCPTM-00147";
"18729";"4355-VW-DP-21020022";"BB";"21-MEMSD-20022";"2122-TTMCP-00824";"RLPP-TCPTM-00147";
"18730";"4355-VW-DP-21030003";"BB";"21-MEMSD-30003";"2122-TTMCP-00824";"RLPP-TCPTM-00147";
"18731";"4355-VW-DP-21020041";"BB";"21-MEMSD-20041";"2122-TTMCP-00824";"RLPP-TCPTM-00147";
"18732";"4355-VW-DP-21030030";"BB";"21-MEMSD-30030";"2122-TTMCP-00824";"RLPP-TCPTM-00147";
"18733";"4355-VW-DP-21030002";"BB";"21-MEMSD-30002";"2122-TTMCP-00824";"RLPP-TCPTM-00147";
"18734";"4355-VW-DP-21030021";"BB";"21-MEMSD-30021";"2122-TTMCP-00824";"RLPP-TCPTM-00147";
"18735";"4355-VW-DP-21020081";"BB";"21-MEMSD-20081";"2122-TTMCP-00824";"RLPP-TCPTM-00147";
"19168";"4355-AA-DC-70R000000009";"2";"99-CVDFN-20006";"50-TTMCP-00592";;
"19169";"4355-AA-DC-70R000000003";"2";"99-CVDFN-20000";"50-TTMCP-00592";;
"19170";"4355-AA-DC-70R000000006";"2";"99-CVDFN-20003";"50-TTMCP-00592";;
"19171";"4355-AA-DC-70R000000005";"1";"99-CVDFN-20002";"50-TTMCP-00592";;
"19172";"4355-AA-DC-70R000000004";"1";"99-CVDFN-20001";"50-TTMCP-00592";;
"19173";"4355-AA-DC-70R000000007";"2";"99-CVDFN-20004";"50-TTMCP-00592";;
"19174";"4355-AA-DC-70R000000010";"2";"99-CVDFN-20007";"50-TTMCP-00592";;
"19175";"4355-LZ-PC-00000109";"BB";"2050-HSPR-00109";"2050-TTMCP-00841";;
"19176";"4355-LZ-PC-00000125";"BB";"2050-HSPR-00125";"2050-TTMCP-00842";;
"19177";"4355-LZ-PC-00000127";"BB";"2050-HSPR-00127";"2050-TTMCP-00843";;
"19178";"4355-LZ-PC-00000130";"BB";"2050-HSPR-00130";"2050-TTMCP-00844";"RLPP-TCPTM-00144";
"19179";"4355-LZ-PC-00000140";"BB";"2050-HSPR-00140";"2050-TTMCP-00845";;
"19180";"4355-LZ-PC-00000141";"BB";"2050-HSPR-00141";"2050-TTMCP-00845";;
"19181";"4355-LZ-PC-00000119";"BB";"2050-HSPR-00119";"2050-TTMCP-00846";;
"19182";"4355-LZ-PC-00000111";"BB";"2050-HSPR-00111";"2050-TTMCP-00847";;
"19183";"4355-OZ-PL-00000001";"AA";"2050-PMEP-00002";"TRM_041";"CPC-RLPP-WTR-003331";
"19184";"4355-CD-BE-21220029";"BB";"T-2122-TMMD00029";"2122-TTMCP-00829";"RLPP-TCPTM-00156";
"19185";"4355-GG-SE-22P6071";"BB";"22-MJDS-P6071";"2122-TTMCP-00830";;
"19186";"4355-GG-SE-21P6070";"BB";"21-MJDS-P6070";"2122-TTMCP-00830";;
"19187";"4355-GG-SE-21P6071";"BB";"21-MJDS-P6071";"2122-TTMCP-00830";;
"19188";"4355-GG-SE-22P6070";"BB";"22-MJDS-P6070";"2122-TTMCP-00830";;
"19189";"4355-XH-MR-00000496";"BB";"2050-TMPI00496";"2050-TTMCP-00855";;
"19190";"4355-XH-MR-00000497";"BB";"2050-TMPI00497";"2050-TTMCP-00855";;
"19191";"4355-GG-MR-00000045";"BB";"2050-TMMJ00045";"2050-TTMCP-00856";;
"19192";"4355-XX-DE-50000003";"CC";"50-PIDAL-A1003";"50-TTMCP-00596";"RLPP-TCPTM-00150";
"19193";"4355-XX-DE-50000021";"CC";"50-PIDAL-B1021";"50-TTMCP-00596";"RLPP-TCPTM-00150";
"19194";"4355-FY-BE-24560201";"BB";"T-60-TMPK02456";"50-TTMCP-00604";"RLPP-TCPTM-00150";
"19195";"4355-VE-FP-21002021";"BB";"21-PRDS-E2021";"2122-TTMCP-00853";;
"19196";"4355-VE-FP-21004023";"BB";"21-PRDS-E4023";"2122-TTMCP-00853";;
"19197";"4355-VE-FP-22004023";"BB";"22-PRDS-E4023";"2122-TTMCP-00853";;
"19198";"4355-VE-FP-21002023";"BB";"21-PRDS-E2023";"2122-TTMCP-00853";;
"19199";"4355-VE-FP-21005077";"BB";"21-PRDS-E5077";"2122-TTMCP-00853";;
"19200";"4355-AA-CS-70R000000001";"BB";"99-CVCS-20000";"50-TTMCP-00606";;
"19201";"4355-GG-SE-50P2505AB";"BB";"50-MJDS-P2505AB";"50-TTMCP-00609";;
"19202";"4355-GG-SE-50P2506AB";"BB";"50-MJDS-P2506AB";"50-TTMCP-00609";;
"19203";"4355-GG-SE-50P2507AB";"BB";"50-MJDS-P2507AB";"50-TTMCP-00609";;
"19204";"4355-GG-SE-50P2509AB";"BB";"50-MJDS-P2509AB";"50-TTMCP-00609";;
"19205";"4355-GG-SE-50P2508AB";"BB";"50-MJDS-P2508AB";"50-TTMCP-00609";;
"19206";"4355-GG-SE-60P3033";"BB";"60-MJDS-P3033";"50-TTMCP-00609";;
"19207";"4355-PZ-PG-00000101";"BB";"2050-PCSH-00002";"2050-TTMCP-00868";"RLPP-TCPTM-00141";
"19208";"4355-VY-FP-22005090";"CC";"22-PRDS-PK5090";"2122-TTMCP-00859";"RLPP-TCPTM-00155";
"19209";"4355-AQ-DA-60Z00058";"AA";"60-CVDUS-Z0058";"50-TTMCP-00679";"RLPP-TCPTM-00173";
"19210";"4355-AQ-DA-60Z00059";"AA";"60-CVDUS-Z0059";"50-TTMCP-00632";"RLPP-TCPTM-00162";
"19211";"4355-AQ-DA-60Z00056";"AA";"60-CVDUS-Z0056";"50-TTMCP-00632";"RLPP-TCPTM-00162";
"19212";"4355-AQ-DA-60Z00055";"AA";"60-CVDUS-Z0055";"50-TTMCP-00688";"RLPP-TCPTM-00173";
"19213";"4355-AQ-DA-60Z00057";"AA";"60-CVDUS-Z0057";"50-TTMCP-00688";"RLPP-TCPTM-00173";
"19214";"4355-NN-BE-00000019";"BB";"T-2050-TMEL00019";"2050-TTMCP-00873";"RLPP-TCPTM-00155";
"19215";"4355-XX-DE-21500001";"CC";"21-PIDAL-P3001";"2122-TTMCP-00858";"RLPP-TCPTM-00158";
"19216";"4355-NN-BE-00000110";"0";"T-2050-TMEL00110";"2050-TTMCP-00876";;
"19217";"4355-LZ-PC-00000120";"CC";"2050-HSPR-00120";"2050-TTMCP-00877";;
"19218";"4355-LZ-PC-00000131";"BB";"2050-HSPR-00131";"2050-TTMCP-00878";;
"19219";"4355-LZ-PC-00000134";"BB";"2050-HSPR-00134";"2050-TTMCP-00879";;
"19220";"4355-GG-SE-60P3301AB";"BB";"60-MJDS-P3301AB";"50-TTMCP-00610";;
"19221";"4355-GG-SE-60P3312AG";"BB";"60-MJDS-P3312AG";"50-TTMCP-00610";;
"19222";"4355-GG-SE-60P3310ABCDE";"BB";"60-MJDS-P3310AE";"50-TTMCP-00610";;
"19223";"4355-GG-SE-60P3311AB";"BB";"60-MJDS-P3311AB";"50-TTMCP-00610";;
"19224";"4355-GG-SE-60P3309AB";"BB";"60-MJDS-P3309AB";"50-TTMCP-00610";;
"19225";"4355-LZ-PL-00000030";"BB";"2050-CMPL-00030";"2050-TTMCP-00880";"RLPP-TCPTM-00151";
"19226";"4355-VW-DP-21040002";"BB";"21-MEMSD-40002";"2122-TTMCP-00863";"RLPP-TCPTM-00155";
"19227";"4355-VW-DP-21040001";"BB";"21-MEMSD-40001";"2122-TTMCP-00863";"RLPP-TCPTM-00155";
"19228";"4355-VW-DP-21040011";"BB";"21-MEMSD-40011";"2122-TTMCP-00863";"RLPP-TCPTM-00155";
"19229";"4355-VW-DP-21040031";"BB";"21-MEMSD-40031";"2122-TTMCP-00863";"RLPP-TCPTM-00155";
"19230";"4355-VW-DP-21040015";"BB";"21-MEMSD-40015";"2122-TTMCP-00863";"RLPP-TCPTM-00155";
"19231";"4355-GG-SE-50P3101ABCDE";"BB";"50-MJDS-P3101AE";"50-TTMCP-00612";;
"19232";"4355-GT-SE-20500115";"AA";"2050-MEDS-00003";"2050-TTMCP-00945";;
"19233";"4355-GT-SE-20500114";"AA";"2050-MEDS-00002";"2050-TTMCP-00893";;
"19234";"4355-NN-SE-00000534";"BB";"2050-ELDS-00534";"2050-TTMCP-00890";;
"19235";"4355-NN-SE-00000610";"BB";"2050-ELDS-00610";"2050-TTMCP-00890";;
"19236";"4355-XH-SG-00000003";"CC";"2050-PIES-00007";"2050-TTMCP-00891";"RLPP-TCPTM-00150";
"19237";"4355-KK-SE-00000352";"DD";"2050-INDS-00352";"2050-TTMCP-00898";;
"19238";"4355-BN-SG-00000901";"EE";"2050-ELES-00901";"2050-TTMCP-00900";"RLPP-TCPTM-00158";
"19239";"4355-FY-SE-24200020";"CC";"2050-PKES-24220";"2050-TTMCP-00901";"RLPP-TCPTM-00156";
"19240";"4355-NN-SG-00000042";"BB";"2050-ELES-00042";"2050-TTMCP-00904";"RLPP-TCPTM-00156";
"19241";"4355-AG-DA-00A00003";"0";"2050-CVDAL-00008";"2050-TTMCP-00906";;
"19242";"4355-AG-DA-00000006";"AA";"2050-CVDAL-00009";"2050-TTMCP-00908";;
"19243";"4355-XH-LD-21Z00000";"1";"21-PILS-Z0010";"2122-TTMCP-00868";;
"19244";"4355-XH-LD-22Z00000";"1";"22-PILS-Z0010";"2122-TTMCP-00868";;
"19245";"4355-GG-SE-21PK4001AB";"CC";"21-PKDS-PK4001AB";"2122-TTMCP-00872";;
"19246";"4355-LZ-PL-00000107";"BB";"2050-HSPL-00107";"2050-TTMCP-00909";;
"19247";"4355-VE-FP-22005074";"BB";"22-PRDS-E5074";"2122-TTMCP-00873";"RLPP-TCPTM-00156";
"19248";"4355-VE-FP-22005072";"BB";"22-PRDS-E5072";"2122-TTMCP-00873";"RLPP-TCPTM-00156";
"19249";"4355-VE-FP-22005075";"BB";"22-PRDS-E5075";"2122-TTMCP-00873";"RLPP-TCPTM-00156";
"19250";"4355-VE-FP-22005071";"BB";"22-PRDS-E5071";"2122-TTMCP-00873";"RLPP-TCPTM-00156";
"19251";"4355-VE-FP-21004031";"CC";"21-PRDS-E4031";"2122-TTMCP-00873";"RLPP-TCPTM-00156";
"19252";"4355-GG-SE-21P4040AF";"BB";"21-MJDS-P4040AF";"2122-TTMCP-00874";;
"19253";"4355-GG-SE-22P5021";"BB";"22-MJDS-P5021";"2122-TTMCP-00874";;
"19254";"4355-GG-SE-22P4040AF";"BB";"22-MJDS-P4040AF";"2122-TTMCP-00874";;
"19255";"4355-VE-FP-21003010";"BB";"21-PRDS-E3010";"2122-TTMCP-00875";;
"19256";"4355-VE-FP-22005076";"BB";"22-PRDS-E5076";"2122-TTMCP-00875";;
"19257";"4355-VE-FP-21004024";"CC";"21-PRDS-E4024";"2122-TTMCP-00875";;
"19258";"4355-VE-FP-22004034";"CC";"22-PRDS-E4034";"2122-TTMCP-00875";;
"19259";"4355-VE-FP-22004031";"CC";"22-PRDS-E4031";"2122-TTMCP-00875";;
"19260";"4355-VE-FP-22005077";"BB";"22-PRDS-E5077";"2122-TTMCP-00875";;
"19261";"4355-VW-DP-21050001";"BB";"21-MEMSD-50001";"2122-TTMCP-00876";"RLPP-TCPTM-00156";
"19262";"4355-VW-DP-21080001";"BB";"21-MEMSD-80001";"2122-TTMCP-00876";"RLPP-TCPTM-00156";
"19263";"4355-VW-DP-21080002";"BB";"21-MEMSD-80002";"2122-TTMCP-00876";"RLPP-TCPTM-00156";
"19264";"4355-VW-DP-21060002";"BB";"21-MEMSD-60002";"2122-TTMCP-00876";"RLPP-TCPTM-00156";
"19265";"4355-VW-DP-21080009";"BB";"21-MEMSD-80009";"2122-TTMCP-00876";"RLPP-TCPTM-00156";
"19266";"4355-VW-DP-21060004";"BB";"21-MEMSD-60004";"2122-TTMCP-00876";"RLPP-TCPTM-00156";
"19267";"4355-VW-DP-21070001";"BB";"21-MEMSD-70001";"2122-TTMCP-00876";"RLPP-TCPTM-00156";
"19268";"4355-VW-DP-21060001";"BB";"21-MEMSD-60001";"2122-TTMCP-00876";"RLPP-TCPTM-00156";
"19269";"4355-GG-SE-22P8062AB";"BB";"22-MJDS-P8062AB";"2122-TTMCP-00887";;
"19270";"4355-GG-SE-21P8062AB";"BB";"21-MJDS-P8062AB";"2122-TTMCP-00887";;
"19271";"4355-GG-SE-22P4020";"BB";"22-MJDS-P4020";"2122-TTMCP-00887";;
"19272";"4355-XX-DE-22400007";"CC";"22-PIDEL-P4007";"2122-TTMCP-00889";"RLPP-TCPTM-00164";
"19273";"4355-XH-LD-22Z00000";"2";"22-PILS-Z0010";"2122-TTMCP-00892";;
"19274";"4355-GG-SE-50P7902AB";"BB";"50-MJDS-P7902AB";"50-TTMCP-00623";;
"19275";"4355-GG-SE-22P5065AB";"BB";"22-MJDS-P5065AB";"2122-TTMCP-00895";;
"19276";"4355-GG-SE-21P5065AB";"BB";"21-MJDS-P5065AB";"2122-TTMCP-00895";;
"19277";"4355-GG-SE-21P5074AB";"BB";"21-MJDS-P5074AB";"2122-TTMCP-00895";;
"19278";"4355-GG-SE-21P4020";"BB";"21-MJDS-P4020";"2122-TTMCP-00895";;
"19279";"4355-XH-MR-00000210";"CC";"2050-TMPI00210";"2050-TTMCP-00932";;
"19280";"4355-XH-MR-00000200";"CC";"2050-TMPI00200";"2050-TTMCP-00932";;
"19281";"4355-XH-MR-00000100";"CC";"2050-TMPI00100";"2050-TTMCP-00932";;
"19282";"4355-GG-SE-22P5076AB";"BB";"22-MJDS-P5076AB";"2122-TTMCP-00897";;
"19283";"4355-GG-SE-22P2024AB";"BB";"22-MJDS-P2024AB";"2122-TTMCP-00897";;
"19284";"4355-GG-SE-21P2024AB";"BB";"21-MJDS-P2024AB";"2122-TTMCP-00897";;
"19285";"4355-GG-SE-22P5079AB";"BB";"22-MJDS-P5079AB";"2122-TTMCP-00897";;
"19286";"4355-GG-SE-21P2042AB";"BB";"21-MJDS-P2042AB";"2122-TTMCP-00897";;
"19287";"4355-GG-SE-22P3022AB";"BB";"22-MJDS-P3022AB";"2122-TTMCP-00898";;
"19288";"4355-GG-SE-22P2042AB";"BB";"22-MJDS-P2042AB";"2122-TTMCP-00898";;
"19289";"4355-XH-LD-50Z02000";"1";"50-PILS-Z0200";"50-TTMCP-00628";;
"19290";"4355-XH-LD-50Z02000";"2";"50-PILS-Z0200";"50-TTMCP-00629";;
"19291";"4355-GG-SE-21P3022AB";"BB";"21-MJDS-P3022AB";"2122-TTMCP-00910";;
"19292";"4355-GG-SE-50P7904AB";"BB";"50-MJDS-P7904AB";"50-TTMCP-00631";;
"19293";"4355-AQ-DX-00000002";"1";"2050-CVDKP-00202";"2050-TTMCP-00939";;
"19294";"4355-GP-MR-10000007";"CC";"21-TMPK00007";"2122-TTMCP-00919";;
"19295";"4355-GP-MR-10000004";"CC";"21-TMPK00004";"2122-TTMCP-00919";;
"19296";"4355-VG-FP-21006071";"CC";"21-PRDS-P6071";"2122-TTMCP-00921";;
"19297";"4355-VG-FP-21006070";"CC";"21-PRDS-P6070";"2122-TTMCP-00921";;
"19298";"4355-VD-FP-50007903";"CC";"50-PRDS-V7903AB";"50-TTMCP-00635";"RLPP-TCPTM-00168";
"19299";"4355-VR-FP-50007901";"BB";"50-PRDS-R7901";"50-TTMCP-00636";"RLPP-TCPTM-00168";
"19300";"4355-VE-FP-50007910";"BB";"50-PRDS-E7910";"50-TTMCP-00637";"RLPP-TCPTM-00168";
"19301";"4355-VE-FP-50007904";"BB";"50-PRDS-E7904";"50-TTMCP-00637";"RLPP-TCPTM-00168";
