"FlowRunName";"Status";"LocalStartTime";"LocalEndTime";"Trigger Property: DistributionMatrix";"Trigger Property: DocumentNumber";"Trigger Property: Message-Communication";"Trigger Property: Message-Warning";"Trigger Property: SiteURL";"Trigger Property: Transmittal";"FlowRunLink";"FlowError"
"08584986159588544980948246419CU04";"Succeeded";"12/19/2023 2:02:06 PM";"12/19/2023 2:02:14 PM";"DistributionMatrixClientTransmittal";"K499-201-SP-1546-00";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/K499DigitalDocuments/K/201/SP/K499-201-SP-1546-00/2/CMTD/'>K499-201-SP-1546-00 - 2 - Data Sheets for Primary Flow Elements- Issue for Air Products review and comment - Code 2 - COMMENTS AS NOTED. Resubmit for Review and proceed with works. </a>";"Document <b>K499-201-SP-1546-00</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/K499DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986159588544980948246419CU04";"N/A"
"08584986156882292149184006380CU197";"Succeeded";"12/19/2023 2:06:37 PM";"12/19/2023 2:07:01 PM";;"K503-100-DW-1625-001";"New document uploaded and ready for internal workflow:";"Document K503-100-DW-1625-001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K503DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986156882292149184006380CU197";"N/A"
"08584986156821124781538477798CU06";"Succeeded";"12/19/2023 2:06:43 PM";"12/19/2023 2:06:50 PM";"DistributionMatrixClientTransmittal";"4377-WZ-SG-Z0000002";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/4377DigitalDocuments/W/Z/SG/4377-WZ-SG-Z0000002/03/CMTD/'>4377-WZ-SG-Z0000002 - 03 - U&O Design Basis- IFF - ISSUE FOR FINAL - 1 – Approved/Reviewed without comments. </a>";"Document <b>4377-WZ-SG-Z0000002</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/4377DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986156821124781538477798CU06";"N/A"
"08584986154546817762919025439CU192";"Succeeded";"12/19/2023 2:10:30 PM";"12/19/2023 2:10:38 PM";;"4377-KK-SE-Z3000115";"New document uploaded and ready for internal workflow:";"Document 4377-KK-SE-Z3000115 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4377DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986154546817762919025439CU192";"N/A"
"08584986150693718326439394123CU13";"Succeeded";"12/19/2023 2:16:56 PM";"12/19/2023 2:17:02 PM";;"4300-AQ-DA-126U01020";"New document uploaded and ready for internal workflow:";"Document 4300-AQ-DA-126U01020 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986150693718326439394123CU13";"N/A"
"08584986150692892821157890815CU09";"Succeeded";"12/19/2023 2:16:56 PM";"12/19/2023 2:17:05 PM";;"4300-AQ-DA-126U01039";"New document uploaded and ready for internal workflow:";"Document 4300-AQ-DA-126U01039 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986150692892821157890815CU09";"N/A"
"08584986150691446096479381541CU07";"Succeeded";"12/19/2023 2:16:56 PM";"12/19/2023 2:17:03 PM";;"4300-AQ-DA-126U01021";"New document uploaded and ready for internal workflow:";"Document 4300-AQ-DA-126U01021 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986150691446096479381541CU07";"N/A"
"08584986150691263854195335535CU10";"Succeeded";"12/19/2023 2:16:56 PM";"12/19/2023 2:17:04 PM";;"4300-AQ-DA-126U01028";"New document uploaded and ready for internal workflow:";"Document 4300-AQ-DA-126U01028 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986150691263854195335535CU10";"N/A"
"08584986150690935459152097042CU198";"Succeeded";"12/19/2023 2:16:56 PM";"12/19/2023 2:17:10 PM";;"4300-AQ-DA-126U01052";"New document uploaded and ready for internal workflow:";"Document 4300-AQ-DA-126U01052 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986150690935459152097042CU198";"N/A"
"08584986150690765320891191210CU08";"Succeeded";"12/19/2023 2:16:56 PM";"12/19/2023 2:17:13 PM";;"4300-AQ-DA-126U01046";"New document uploaded and ready for internal workflow:";"Document 4300-AQ-DA-126U01046 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986150690765320891191210CU08";"N/A"
"08584986149674117723850932000CU02";"Succeeded";"12/19/2023 2:18:38 PM";"12/19/2023 2:18:44 PM";;"4377-KK-SE-Z3000122";"New document uploaded and ready for internal workflow:";"Document 4377-KK-SE-Z3000122 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4377DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986149674117723850932000CU02";"N/A"
"08584986149468716838225540775CU10";"Succeeded";"12/19/2023 2:18:58 PM";"12/19/2023 2:19:04 PM";;"4398-JK-SE-30000001";"New document uploaded and ready for internal workflow:";"Document 4398-JK-SE-30000001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4398DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986149468716838225540775CU10";"N/A"
"08584986149089432634384427027CU192";"Succeeded";"12/19/2023 2:19:36 PM";"12/19/2023 2:19:48 PM";;"4300-AI-DU-137011133";"New document uploaded and ready for internal workflow:";"Document 4300-AI-DU-137011133 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986149089432634384427027CU192";"N/A"
"08584986148395812993650106189CU34";"Succeeded";"12/19/2023 2:20:45 PM";"12/19/2023 2:20:56 PM";;"4191-XX-DE-5006000005";"New document uploaded and ready for internal workflow:";"Document 4191-XX-DE-5006000005 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4191DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986148395812993650106189CU34";"N/A"
"08584986148393015275881816560CU39";"Succeeded";"12/19/2023 2:20:46 PM";"12/19/2023 2:20:58 PM";;"4191-XX-DE-5007000002";"New document uploaded and ready for internal workflow:";"Document 4191-XX-DE-5007000002 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4191DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986148393015275881816560CU39";"N/A"
"08584986148392629679672559757CU00";"Succeeded";"12/19/2023 2:20:46 PM";"12/19/2023 2:20:59 PM";;"4191-XX-DE-5006000007";"New document uploaded and ready for internal workflow:";"Document 4191-XX-DE-5006000007 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4191DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986148392629679672559757CU00";"N/A"
"08584986148391700208232831962CU14";"Succeeded";"12/19/2023 2:20:46 PM";"12/19/2023 2:20:57 PM";;"4191-XX-DE-5006000006";"New document uploaded and ready for internal workflow:";"Document 4191-XX-DE-5006000006 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4191DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986148391700208232831962CU14";"N/A"
"08584986148391239029484799714CU01";"Succeeded";"12/19/2023 2:20:46 PM";"12/19/2023 2:21:02 PM";;"4191-XX-DE-5007000001";"New document uploaded and ready for internal workflow:";"Document 4191-XX-DE-5007000001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4191DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986148391239029484799714CU01";"N/A"
"08584986148377179151927117429CU34";"Succeeded";"12/19/2023 2:20:47 PM";"12/19/2023 2:20:56 PM";;"4191-XX-DE-5007000003";"New document uploaded and ready for internal workflow:";"Document 4191-XX-DE-5007000003 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4191DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986148377179151927117429CU34";"N/A"
"08584986148011626655378162391CU33";"Succeeded";"12/19/2023 2:21:24 PM";"12/19/2023 2:23:19 PM";;"K499-201-DW-0131-050";"New document uploaded and ready for internal workflow:";"Document K499-201-DW-0131-050 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K499DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986148011626655378162391CU33";"N/A"
"08584986143766187549420608934CU199";"Succeeded";"12/19/2023 2:28:28 PM";"12/19/2023 2:28:34 PM";;"4305-XH-SE-000000SP1381002";"New document uploaded and ready for internal workflow:";"Document 4305-XH-SE-000000SP1381002 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4305DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986143766187549420608934CU199";"N/A"
"08584986142491356508553007096CU00";"Succeeded";"12/19/2023 2:30:36 PM";"12/19/2023 2:30:43 PM";;"4377-KK-SE-Z3000162";"New document uploaded and ready for internal workflow:";"Document 4377-KK-SE-Z3000162 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4377DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986142491356508553007096CU00";"N/A"
"08584986142419830463018482044CU193";"Succeeded";"12/19/2023 2:30:43 PM";"12/19/2023 2:30:54 PM";;"4398-JK-SE-30000010";"New document uploaded and ready for internal workflow:";"Document 4398-JK-SE-30000010 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4398DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986142419830463018482044CU193";"N/A"
"08584986139701451726289013341CU194";"Succeeded";"12/19/2023 2:35:15 PM";"12/19/2023 2:35:21 PM";;"4398-JK-SE-30000020";"New document uploaded and ready for internal workflow:";"Document 4398-JK-SE-30000020 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4398DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986139701451726289013341CU194";"N/A"
"08584986138817272814550253350CU32";"Succeeded";"12/19/2023 2:36:43 PM";"12/19/2023 2:36:48 PM";;"4300-AI-CS-126110003";"New document uploaded and ready for internal workflow:";"Document 4300-AI-CS-126110003 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43U4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986138817272814550253350CU32";"N/A"
"08584986137943855814013654374CU39";"Succeeded";"12/19/2023 2:38:11 PM";"12/19/2023 2:38:19 PM";;"4377-KK-SE-Z3000157";"New document uploaded and ready for internal workflow:";"Document 4377-KK-SE-Z3000157 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4377DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986137943855814013654374CU39";"N/A"
"08584986137526957600323627136CU04";"Succeeded";"12/19/2023 2:38:52 PM";"12/19/2023 2:39:04 PM";;"4398-JK-SE-30000040";"New document uploaded and ready for internal workflow:";"Document 4398-JK-SE-30000040 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4398DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986137526957600323627136CU04";"N/A"
"08584986136250864200539001908CU193";"Succeeded";"12/19/2023 2:41:00 PM";"12/19/2023 2:41:36 PM";;"4355-BK-DA-17060705";"New document uploaded and ready for internal workflow:";"Document 4355-BK-DA-17060705 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4355DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986136250864200539001908CU193";"N/A"
"08584986135081960276661009009CU15";"Succeeded";"12/19/2023 2:42:57 PM";"12/19/2023 2:43:10 PM";;"4300-AI-DU-137011134";"New document uploaded and ready for internal workflow:";"Document 4300-AI-DU-137011134 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986135081960276661009009CU15";"N/A"
"08584986135032304800838761215CU34";"Succeeded";"12/19/2023 2:43:02 PM";"12/19/2023 2:43:09 PM";;"4398-JK-SE-30000050";"New document uploaded and ready for internal workflow:";"Document 4398-JK-SE-30000050 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4398DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986135032304800838761215CU34";"N/A"
"08584986132004368729870115061CU196";"Succeeded";"12/19/2023 2:48:05 PM";"12/19/2023 2:48:11 PM";;"4377-KK-SE-Z3000158";"New document uploaded and ready for internal workflow:";"Document 4377-KK-SE-Z3000158 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4377DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986132004368729870115061CU196";"N/A"
"08584986127766741263431392268CU13";"Succeeded";"12/19/2023 2:55:08 PM";"12/19/2023 2:55:12 PM";;"K443-S82-A00-SP-0300-001";"New document uploaded and ready for internal workflow:";"Document K443-S82-A00-SP-0300-001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K443DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986127766741263431392268CU13";"N/A"
"08584986127766598749180301805CU193";"Succeeded";"12/19/2023 2:55:08 PM";"12/19/2023 2:55:22 PM";;"K443-S80-A00-SP-0150-001";"New document uploaded and ready for internal workflow:";"Document K443-S80-A00-SP-0150-001 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K443DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986127766598749180301805CU193";"N/A"
"08584986127766001944993766316CU37";"Succeeded";"12/19/2023 2:55:08 PM";"12/19/2023 2:55:13 PM";;"K443-S81-A00-SP-0216-101";"New document uploaded and ready for internal workflow:";"Document K443-S81-A00-SP-0216-101 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K443DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986127766001944993766316CU37";"N/A"
"08584986123596767195125475697CU197";"Succeeded";"12/19/2023 3:02:05 PM";"12/19/2023 3:03:37 PM";;"K503-100-MTO-1623-01";"New document uploaded and ready for internal workflow:";"Document K503-100-MTO-1623-01 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K503DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986123596767195125475697CU197";"N/A"
"08584986122087156339022309267CU192";"Succeeded";"12/19/2023 3:04:36 PM";"12/19/2023 3:04:45 PM";;"4300-AI-DU-125030402";"New document uploaded and ready for internal workflow:";"Document 4300-AI-DU-125030402 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/43P4DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986122087156339022309267CU192";"N/A"
"08584986122014719036628449671CU36";"Succeeded";"12/19/2023 3:04:44 PM";"12/19/2023 3:04:50 PM";"DistributionMatrixClientTransmittal";"4300-KK-SE-PUX000351";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/4300DigitalDocuments/K/K/SE/4300-KK-SE-PUX000351/P/CMTD/'>4300-KK-SE-PUX000351 - P - MULTI CABLE TRANSIT MODULAR SYSTEM SPECIFICATION- Issued for Approval - Revised - Approved. </a>";"Document <b>4300-KK-SE-PUX000351</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/4300DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986122014719036628449671CU36";"N/A"
"08584986119419514935658799946CU07";"Succeeded";"12/19/2023 3:09:03 PM";"12/19/2023 3:09:10 PM";;"K499-201-STC-1392-000";"New document uploaded and ready for internal workflow:";"Document K499-201-STC-1392-000 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K499DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986119419514935658799946CU07";"N/A"
"08584986119417709800423836494CU34";"Succeeded";"12/19/2023 3:09:03 PM";"12/19/2023 3:09:14 PM";;"K499-201-STC-1394-000";"New document uploaded and ready for internal workflow:";"Document K499-201-STC-1394-000 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K499DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986119417709800423836494CU34";"N/A"
"08584986119411497018112896897CU14";"Succeeded";"12/19/2023 3:09:04 PM";"12/19/2023 3:09:11 PM";;"K499-201-STC-1391-000";"New document uploaded and ready for internal workflow:";"Document K499-201-STC-1391-000 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K499DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986119411497018112896897CU14";"N/A"
"08584986119408158428362068788CU37";"Succeeded";"12/19/2023 3:09:04 PM";"12/19/2023 3:09:11 PM";;"K499-201-STC-1395-000";"New document uploaded and ready for internal workflow:";"Document K499-201-STC-1395-000 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K499DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986119408158428362068788CU37";"N/A"
"08584986119403254237138389925CU02";"Succeeded";"12/19/2023 3:09:05 PM";"12/19/2023 3:09:12 PM";;"K499-201-STC-1396-000";"New document uploaded and ready for internal workflow:";"Document K499-201-STC-1396-000 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K499DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986119403254237138389925CU02";"N/A"
"08584986119397813776409375366CU11";"Succeeded";"12/19/2023 3:09:05 PM";"12/19/2023 3:09:10 PM";;"K499-201-STC-1393-000";"New document uploaded and ready for internal workflow:";"Document K499-201-STC-1393-000 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/K499DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986119397813776409375366CU11";"N/A"
"08584986119358674628272983776CU13";"Succeeded";"12/19/2023 3:09:09 PM";"12/19/2023 3:09:15 PM";;"4399-AA-DX-3F00300000008";"New document uploaded and ready for internal workflow:";"Document 4399-AA-DX-3F00300000008 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4399DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986119358674628272983776CU13";"N/A"
"08584986119357726138335407302CU04";"Succeeded";"12/19/2023 3:09:09 PM";"12/19/2023 3:09:21 PM";;"4399-AA-DX-3F00300000006";"New document uploaded and ready for internal workflow:";"Document 4399-AA-DX-3F00300000006 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4399DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986119357726138335407302CU04";"N/A"
"08584986119357423517164813803CU11";"Succeeded";"12/19/2023 3:09:09 PM";"12/19/2023 3:09:15 PM";;"4399-AA-DX-3F00300000005";"New document uploaded and ready for internal workflow:";"Document 4399-AA-DX-3F00300000005 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4399DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986119357423517164813803CU11";"N/A"
"08584986119357190929662817387CU15";"Succeeded";"12/19/2023 3:09:09 PM";"12/19/2023 3:10:02 PM";;"4399-AA-DX-3F00300000009";"New document uploaded and ready for internal workflow:";"Document 4399-AA-DX-3F00300000009 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4399DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986119357190929662817387CU15";"N/A"
"08584986119355206566377451474CU36";"Succeeded";"12/19/2023 3:09:09 PM";"12/19/2023 3:09:18 PM";;"4399-AA-DX-3F00300000007";"New document uploaded and ready for internal workflow:";"Document 4399-AA-DX-3F00300000007 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4399DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986119355206566377451474CU36";"N/A"
"08584986119344475995422143777CU07";"Succeeded";"12/19/2023 3:09:11 PM";"12/19/2023 3:09:16 PM";;"4399-AA-DX-3F00300000004";"New document uploaded and ready for internal workflow:";"Document 4399-AA-DX-3F00300000004 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4399DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986119344475995422143777CU07";"N/A"
"08584986119202748563443572153CU13";"Succeeded";"12/19/2023 3:09:25 PM";"12/19/2023 3:09:29 PM";"DistributionMatrixClientTransmittal";"4300-XZ-RT-X4B004001";"New transmittal incoming from client: <a href='https://tecnimont.sharepoint.com/sites/43X4DigitalDocuments/X/Z/RT/4300-XZ-RT-X4B004001/L/CMTD/'>4300-XZ-RT-X4B004001 - L - ENGINEERING TIE-IN PACKAGE IP-B-X4-L3-L-4001 - Issued for Information - Proceed as Commented. </a>";"Document <b>4300-XZ-RT-X4B004001</b><br /> was not found in Distribution Matrix";"https://tecnimont.sharepoint.com/sites/43X4DigitalDocuments";"True";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986119202748563443572153CU13";"N/A"
"08584986118810401657339500753CU34";"Succeeded";"12/19/2023 3:10:04 PM";"12/19/2023 3:10:23 PM";;"4398-DZ-SG-000604";"New document uploaded and ready for internal workflow:";"Document 4398-DZ-SG-000604 has no related distribution matrix";"https://tecnimont.sharepoint.com/sites/4398DigitalDocuments";"False";"https://make.powerautomate.com/environments/Default-7cc91888-5aa0-49e5-a836-22cda2eae0fc/flows/94df5bd1-eea7-414b-91e9-4f7ba5c7bf44/runs/08584986118810401657339500753CU34";"N/A"
