Timestamp;Type;ListName;TCM_DN;Rev;Action;Value
2024-01-17 16:04:31;[SUCCESS];DocumentList;4300-KK-DG-126U01604;L;DELETED;;8327;
2024-01-17 16:04:33;[SUCCESS];DocumentList;4300-KK-DG-126U01606;L;DELETED;;8326;
2024-01-17 16:04:35;[SUCCESS];DocumentList;4300-KK-DG-126190001;L;DELETED;;8325;
2024-01-17 16:04:36;[SUCCESS];DocumentList;4300-KK-DG-126101001;L;DELETED;;8324;
2024-01-17 16:04:38;[SUCCESS];DocumentList;4300-KK-DG-126100002;L;DELETED;;8323;
2024-01-17 16:04:40;[SUCCESS];DocumentList;4300-KK-DG-126140003;L;DELETED;;8322;
2024-01-17 16:04:42;[SUCCESS];DocumentList;4300-KK-DG-126110511;L;DELETED;;8321;
2024-01-17 16:04:43;[SUCCESS];DocumentList;4300-KK-DG-126110003;L;DELETED;;8320;
2024-01-17 16:04:45;[SUCCESS];DocumentList;4300-KK-DG-126100003;L;DELETED;;8319;
2024-01-17 16:04:47;[SUCCESS];DocumentList;4300-KK-DG-126100001;L;DELETED;;8318;
2024-01-17 16:04:49;[SUCCESS];DocumentList;4300-KK-DG-126101002;L;DELETED;;8317;
2024-01-17 16:04:51;[SUCCESS];DocumentList;4300-KK-DG-126110001;L;DELETED;;8316;
2024-01-17 16:04:52;[SUCCESS];DocumentList;4300-KK-DG-126130001;L;DELETED;;8315;
2024-01-17 16:04:54;[SUCCESS];DocumentList;4300-KK-DE-M40012601;L;DELETED;;8312;
2024-01-17 16:04:56;[SUCCESS];DocumentList;4300-KK-DE-M40013601;L;DELETED;;8311;
2024-01-17 16:04:58;[SUCCESS];DocumentList;4300-KK-DE-M40001601;L;DELETED;;8306;
2024-01-17 16:04:58;[WARNING];DocumentList;4300-KK-DE-680U01603;NOT FOUND
2024-01-17 16:04:59;[WARNING];DocumentList;4300-KK-DE-680U01504;NOT FOUND
2024-01-17 16:04:59;[WARNING];DocumentList;4300-KK-DE-680U01604;NOT FOUND
